Epoch Number, Total Squared Error, 
838, 0.144167, 
839, 0.144161, 
840, 0.144155, 
841, 0.144149, 
842, 0.144143, 
843, 0.144137, 
844, 0.144132, 
845, 0.144126, 
846, 0.144120, 
847, 0.144114, 
848, 0.144108, 
849, 0.144103, 
850, 0.144097, 
851, 0.144091, 
852, 0.144086, 
853, 0.144080, 
854, 0.144074, 
855, 0.144069, 
856, 0.144063, 
857, 0.144058, 
858, 0.144052, 
859, 0.144047, 
860, 0.144041, 
861, 0.144036, 
862, 0.144030, 
863, 0.144025, 
864, 0.144020, 
865, 0.144014, 
866, 0.144009, 
867, 0.144004, 
868, 0.143998, 
869, 0.143993, 
870, 0.143988, 
871, 0.143983, 
872, 0.143978, 
873, 0.143972, 
874, 0.143967, 
875, 0.143962, 
876, 0.143957, 
877, 0.143952, 
878, 0.143947, 
879, 0.143942, 
880, 0.143937, 
