769 	1
770 	0
771 	0
772 	1
773 	0
774 	1
775 	1
776 	0
777 	0
778 	0
779 	0
781 	1
782 	0
783 	0
784 	0
785 	0
786 	0
787 	0
788 	0
789 	0
790 	0
791 	1
792 	0
794 	0
795 	0
796 	1
797 	0
798 	0
799 	0
800 	1
802 	1
804 	0
805 	0
806 	0
807 	0
808 	0
809 	0
810 	0
811 	0
812 	0
813 	0
814 	0
815 	0
816 	0
817 	0
818 	0
819 	0
820 	0
821 	0
822 	0
823 	0
824 	0
825 	0
826 	0
828 	0
829 	0
832 	0
833 	0
835 	0
836 	0
838 	0
839 	0
841 	0
842 	0
843 	0
844 	0
845 	0
846 	0
847 	1
848 	0
849 	0
850 	1
851 	0
852 	1
853 	0
854 	0
855 	0
856 	0
857 	0
858 	0
860 	1
861 	0
862 	0
864 	1
865 	0
866 	0
867 	0
869 	0
870 	0
871 	0
872 	0
873 	0
874 	0
875 	1
876 	1
878 	1
879 	0
880 	0
881 	1
882 	1
883 	0
884 	0
885 	0
886 	1
887 	0
888 	0
889 	0
890 	0
891 	0
892 	0
893 	0
894 	0
895 	0
896 	0
897 	0
898 	0
899 	0
900 	0
901 	1
902 	0
903 	0
904 	1
906 	0
907 	1
908 	0
910 	0
911 	0
912 	0
913 	0
915 	0
916 	0
917 	0
918 	0
919 	0
920 	0
921 	1
922 	0
923 	0
926 	1
927 	0
928 	1
929 	1
930 	0
931 	1
932 	0
933 	1
934 	0
935 	0
936 	0
937 	1
939 	0
940 	1
941 	0
942 	1
943 	1
944 	0
945 	1
946 	0
948 	1
949 	0
950 	1
951 	0
953 	0
954 	1
955 	0
956 	1
957 	1
958 	0
959 	0
962 	1
963 	1
964 	1
965 	1
966 	0
967 	1
968 	1
969 	1
970 	0
971 	1
972 	1
973 	1
974 	0
975 	1
976 	0
977 	1
978 	0
980 	1
981 	1
982 	0
983 	0
985 	0
987 	1
989 	0
990 	0
991 	0
992 	1
994 	0
995 	1
996 	0
997 	0
998 	1
999 	1
1000 	0
1001 	1
1001 	0
1002 	1
1003 	1
1004 	1
1006 	1
1007 	0
1008 	0
1009 	0
1010 	1
1011 	0
1012 	1
1013 	1
1014 	1
1015 	0
1016 	0
1017 	1
1018 	1
1019 	0
1020 	0
1021 	0
1023 	1
1024 	1
1025 	1
1027 	0
1028 	1
1029 	1
1030 	0
1031 	1
1032 	1
1033 	0
1034 	1
1035 	1
1036 	0
1037 	1
1038 	0
1039 	0
1040 	1
1041 	1
1042 	0
1043 	0
1044 	1
1046 	0
1047 	1
1048 	0
1049 	1
1050 	1
1051 	1
1053 	0
1054 	0
1055 	1
1056 	1
1057 	1
1058 	0
1059 	1
1060 	0
1061 	1
1062 	0
1063 	1
1064 	1
1065 	1
1067 	0
1068 	1
1070 	1
1071 	0
1072 	0
1073 	1
1074 	1
1075 	0
1076 	0
1077 	1
1078 	1
1079 	1
1080 	0
1081 	1
1082 	1
1083 	1
1084 	1
1086 	0
1087 	1
1088 	1
1089 	1
1090 	1
1091 	0
1092 	1
1093 	1
1094 	0
1095 	0
1096 	0
1097 	1
1098 	0
1101 	1
1102 	1
1103 	1
1104 	1
1105 	1
1106 	0
1107 	0
1108 	1
1110 	1
1111 	1
1112 	1
1113 	1
1114 	0
1115 	0
1116 	0
1117 	0
1118 	1
1119 	0
1121 	1
1122 	1
1125 	0
1126 	1
1127 	1
1128 	0
1129 	0
1130 	0
1131 	0
1133 	0
1135 	1
1136 	0
1137 	1
1138 	0
1139 	0
1140 	1
1141 	1
1142 	0
1143 	1
1144 	0
1145 	1
1146 	0
1147 	0
1148 	0
1149 	1
1150 	1
1151 	1
1154 	0
1155 	0
1156 	0
1157 	0
1158 	0
1159 	0
1160 	1
1161 	1
1162 	1
1164 	0
1165 	0
1168 	0
1169 	1
1170 	1
1171 	1
1172 	0
1173 	1
1174 	1
1176 	1
1178 	1
1179 	0
1180 	1
1181 	1
1183 	0
1185 	1
1186 	1
1187 	1
1188 	1
1189 	0
1191 	1
1192 	0
1193 	0
1194 	1
1195 	1
1196 	0
1197 	0
1198 	1
1200 	1
1201 	0
1202 	1
1203 	1
1204 	1
1206 	0
1207 	0
1208 	1
1209 	0
1210 	1
1211 	1
1212 	0
1213 	0
1214 	1
1215 	1
1216 	1
1217 	0
1218 	0
1220 	1
1221 	0
1222 	1
1223 	1
1224 	1
1225 	1
1228 	1
1229 	0
1231 	0
1232 	1
1233 	0
1236 	0
1238 	0
1239 	1
1240 	1
1241 	1
1242 	0
1243 	1
1245 	0
1247 	0
1248 	1
1249 	0
1250 	0
1254 	0
1255 	0
1258 	0
1259 	0
1260 	0
1261 	1
1262 	1
1264 	0
1265 	0
1266 	0
1267 	0
1268 	0
1269 	1
1270 	0
1271 	0
1274 	0
1275 	0
1276 	0
1277 	0
1278 	0
1279 	0
1280 	0
1282 	1
1283 	0
1284 	0
1285 	0
1287 	1
1288 	0
1289 	1
1292 	0
1293 	0
1294 	0
1295 	0
1298 	1
1299 	0
1300 	1
1302 	1
1303 	0
1304 	1
1305 	1
1307 	0
1312 	1
1313 	1
1314 	0
1315 	0
1318 	0
1320 	0
1324 	0
1325 	1
1328 	1
1330 	0
1331 	0
1332 	0
1333 	1
1334 	1
1335 	0
1338 	1
1339 	0
1340 	0
1341 	0
1342 	1
1343 	1
1345 	0
1346 	1
1347 	0
1348 	0
1350 	0
1352 	0
1353 	1
1355 	0
1356 	0
1357 	0
1359 	0
1360 	0
1361 	0
1362 	0
1363 	0
1364 	0
1366 	1
1367 	0
1368 	0
1370 	0
1371 	0
1372 	0
1373 	0
1374 	0
1375 	0
1376 	1
1378 	0
1379 	0
1380 	0
1381 	1
1383 	0
1385 	1
1386 	0
1387 	1
1388 	0
1389 	1
1390 	0
1391 	0
1392 	0
1393 	0
1394 	0
1395 	1
1396 	0
1397 	0
1398 	0
1399 	0
1400 	0
1401 	1
1402 	0
1403 	1
1404 	0
1405 	1
1406 	0
1407 	1
1408 	1
1409 	1
1413 	0
1414 	1
1415 	0
1416 	0
1417 	1
1419 	1
1420 	0
1421 	0
1422 	0
1423 	1
1425 	0
1427 	1
1428 	1
1429 	0
1430 	0
1431 	0
1432 	1
1433 	0
1435 	1
1436 	0
1437 	0
1438 	0
1439 	1
1443 	1
1444 	0
1445 	0
1446 	1
1448 	0
1449 	0
1450 	0
1451 	0
1452 	1
1455 	0
1456 	0
1457 	1
1458 	0
1460 	1
1461 	0
1462 	0
1463 	1
1468 	1
1469 	0
1471 	1
1473 	0
1474 	0
1475 	0
1476 	1
1477 	1
1478 	1
1479 	0
1480 	1
1481 	0
1482 	0
1483 	0
1484 	0
1485 	1
1486 	0
1487 	1
1488 	0
1494 	0
1495 	0
1496 	0
1497 	0
